alpha3Code,gender,population,age
ZAF,Male,522026,15
ZAF,Male,518968,16
ZAF,Male,517461,17
ZAF,Male,517067,18
ZAF,Male,516842,19
ZAF,Male,575258,2
ZAF,Male,516861,20
ZAF,Male,517188,21
ZAF,Male,517725,22
ZAF,Male,518377,23
ZAF,Male,518866,24
ZAF,Male,518905,25
ZAF,Male,519335,26
ZAF,Male,520434,27
ZAF,Male,521543,28
ZAF,Male,521760,29
ZAF,Male,577074,3
ZAF,Male,521308,30
ZAF,Male,518494,31
ZAF,Male,512395,32
ZAF,Male,503685,33
ZAF,Male,494340,34
ZAF,Male,484424,35
ZAF,Male,471925,36
ZAF,Male,456188,37
ZAF,Male,438286,38
ZAF,Male,419967,39
ZAF,Male,578690,4
ZAF,Male,400914,40
ZAF,Male,382936,41
ZAF,Male,367125,42
ZAF,Male,352796,43
ZAF,Male,338205,44
ZAF,Male,323740,45
ZAF,Male,309747,46
ZAF,Male,296235,47
ZAF,Male,283252,48
ZAF,Male,270729,49
ZAF,Male,575313,5
ZAF,Male,258556,50
ZAF,Male,247439,51
ZAF,Male,237685,52
ZAF,Male,228915,53
ZAF,Male,220408,54
ZAF,Male,212259,55
ZAF,Male,204184,56
ZAF,Male,195953,57
ZAF,Male,187653,58
ZAF,Male,179564,59
ZAF,Male,570847,6
ZAF,Male,171589,60
ZAF,Male,163589,61
ZAF,Male,155509,62
ZAF,Male,147330,63
ZAF,Male,139262,64
ZAF,Male,131472,65
ZAF,Male,122874,66
ZAF,Male,113013,67
ZAF,Male,102485,68
ZAF,Male,92266,69
ZAF,Male,565529,7
ZAF,Male,82075,70
ZAF,Male,73109,71
ZAF,Male,66038,72
ZAF,Male,60296,73
ZAF,Male,54672,74
ZAF,Male,49430,75
ZAF,Male,44299,76
ZAF,Male,39029,77
ZAF,Male,33818,78
ZAF,Male,29085,79
ZAF,Male,559599,8
ZAF,Male,24714,80
ZAF,Male,20860,81
ZAF,Male,17630,82
ZAF,Male,14908,83
ZAF,Male,12449,84
ZAF,Male,10277,85
ZAF,Male,8381,86
ZAF,Male,6721,87
ZAF,Male,5290,88
ZAF,Male,3989,89
ZAF,Male,553129,9
ZAF,Male,3040,90
ZAF,Male,2411,91
ZAF,Male,1798,92
ZAF,Male,1193,93
ZAF,Male,781,94
ZAF,Male,605,95
ZAF,Male,477,96
ZAF,Male,336,97
ZAF,Male,184,98
ZAF,Male,84,99
KOR,Male,234449,0
KOR,Male,234451,1
KOR,Male,233558,10
KOR,Male,502,100
KOR,Male,235867,11
KOR,Male,238948,12
KOR,Male,243006,13
KOR,Male,247664,14
KOR,Male,252384,15
KOR,Male,260593,16
KOR,Male,273765,17
KOR,Male,290064,18
KOR,Male,305691,19
KOR,Male,234039,2
KOR,Male,320812,20
KOR,Male,335491,21
KOR,Male,349183,22
KOR,Male,361426,23
KOR,Male,373672,24
KOR,Male,387267,25
KOR,Male,392407,26
KOR,Male,384880,27
KOR,Male,369768,28
KOR,Male,355244,29
KOR,Male,233355,3
KOR,Male,338333,30
KOR,Male,330954,31
KOR,Male,339437,32
KOR,Male,357699,33
KOR,Male,374168,34
KOR,Male,392172,35
KOR,Male,403259,36
KOR,Male,402385,37
KOR,Male,394320,38
KOR,Male,388078,39
KOR,Male,231801,4
KOR,Male,380894,40
KOR,Male,379882,41
KOR,Male,389181,42
KOR,Male,404694,43
KOR,Male,418366,44
KOR,Male,432019,45
KOR,Male,441604,46
KOR,Male,444360,47
KOR,Male,442423,48
KOR,Male,440833,49
KOR,Male,231236,5
KOR,Male,438761,50
KOR,Male,435549,51
KOR,Male,431432,52
KOR,Male,426501,53
KOR,Male,420023,54
KOR,Male,411442,55
KOR,Male,404600,56
KOR,Male,401110,57
KOR,Male,398920,58
KOR,Male,395481,59
KOR,Male,230844,6
KOR,Male,392640,60
KOR,Male,382045,61
KOR,Male,359709,62
KOR,Male,330149,63
KOR,Male,301339,64
KOR,Male,271056,65
KOR,Male,246908,66
KOR,Male,233287,67
KOR,Male,226390,68
KOR,Male,218244,69
KOR,Male,230747,7
KOR,Male,210704,70
KOR,Male,201176,71
KOR,Male,187653,72
KOR,Male,171836,73
KOR,Male,157223,74
KOR,Male,142860,75
KOR,Male,130368,76
KOR,Male,120823,77
KOR,Male,113156,78
KOR,Male,105475,79
KOR,Male,231067,8
KOR,Male,98464,80
KOR,Male,90015,81
KOR,Male,78986,82
KOR,Male,66561,83
KOR,Male,55005,84
KOR,Male,43793,85
KOR,Male,34285,86
KOR,Male,27367,87
KOR,Male,22346,88
KOR,Male,17017,89
KOR,Male,231954,9
KOR,Male,12776,90
KOR,Male,10199,91
KOR,Male,7714,92
KOR,Male,5270,93
KOR,Male,3727,94
KOR,Male,3107,95
KOR,Male,2485,96
KOR,Male,1756,97
KOR,Male,920,98
KOR,Male,467,99
SSD,Male,218576,0
SSD,Male,212583,1
SSD,Male,171174,10
SSD,Male,10,100
SSD,Male,167299,11
SSD,Male,163273,12
SSD,Male,159187,13
SSD,Male,155187,14
SSD,Male,151188,15
SSD,Male,147454,16
SSD,Male,144110,17
SSD,Male,140997,18
SSD,Male,137855,19
SSD,Male,206934,2
SSD,Male,134770,20
SSD,Male,131383,21
SSD,Male,127498,22
SSD,Male,123294,23
SSD,Male,119145,24
SSD,Male,114979,25
SSD,Male,110885,26
SSD,Male,106946,27
SSD,Male,103110,28
SSD,Male,99289,29
SSD,Male,201601,3
SSD,Male,95555,30
SSD,Male,91715,31
SSD,Male,87683,32
SSD,Male,83594,33
SSD,Male,79629,34
SSD,Male,75704,35
SSD,Male,72254,36
SSD,Male,69500,37
SSD,Male,67227,38
SSD,Male,65002,39
SSD,Male,196648,4
SSD,Male,62912,40
SSD,Male,60798,41
SSD,Male,58540,42
SSD,Male,56218,43
SSD,Male,54028,44
SSD,Male,51918,45
SSD,Male,49896,46
SSD,Male,47980,47
SSD,Male,46142,48
SSD,Male,44341,49
SSD,Male,191962,5
SSD,Male,42590,50
SSD,Male,40820,51
SSD,Male,38995,52
SSD,Male,37147,53
SSD,Male,35345,54
SSD,Male,33573,55
SSD,Male,31851,56
SSD,Male,30193,57
SSD,Male,28589,58
SSD,Male,27034,59
SSD,Male,187476,6
SSD,Male,25559,60
SSD,Male,24043,61
SSD,Male,22435,62
SSD,Male,20810,63
SSD,Male,19247,64
SSD,Male,17676,65
SSD,Male,16444,66
SSD,Male,15715,67
SSD,Male,15303,68
SSD,Male,14881,69
SSD,Male,183166,7
SSD,Male,14538,70
SSD,Male,13976,71
SSD,Male,13020,72
SSD,Male,11820,73
SSD,Male,10704,74
SSD,Male,9618,75
SSD,Male,8571,76
SSD,Male,7604,77
SSD,Male,6703,78
SSD,Male,5813,79
SSD,Male,179004,8
SSD,Male,4944,80
SSD,Male,4160,81
SSD,Male,3490,82
SSD,Male,2913,83
SSD,Male,2377,84
SSD,Male,1887,85
SSD,Male,1473,86
SSD,Male,1146,87
SSD,Male,889,88
SSD,Male,653,89
SSD,Male,175003,9
SSD,Male,486,90
SSD,Male,376,91
SSD,Male,273,92
SSD,Male,175,93
SSD,Male,109,94
SSD,Male,83,95
SSD,Male,64,96
SSD,Male,44,97
SSD,Male,22,98
SSD,Male,10,99
ESP,Male,205749,0
ESP,Male,204651,1
ESP,Male,254011,10
ESP,Male,2363,100
ESP,Male,257561,11
ESP,Male,256113,12
ESP,Male,251277,13
ESP,Male,246482,14
ESP,Male,241378,15
ESP,Male,236035,16
ESP,Male,230943,17
ESP,Male,226239,18
ESP,Male,221381,19
ESP,Male,205692,2
ESP,Male,216253,20
ESP,Male,213530,21
ESP,Male,214423,22
ESP,Male,217812,23
ESP,Male,221601,24
ESP,Male,226487,25
ESP,Male,230649,26
ESP,Male,233059,27
ESP,Male,234789,28
ESP,Male,237841,29
ESP,Male,208515,3
ESP,Male,241701,30
ESP,Male,247822,31
ESP,Male,257097,32
ESP,Male,268770,33
ESP,Male,280384,34
ESP,Male,291455,35
ESP,Male,305796,36
ESP,Male,324741,37
ESP,Male,346047,38
ESP,Male,366429,39
ESP,Male,207234,4
ESP,Male,386901,40
ESP,Male,401819,41
ESP,Male,408152,42
ESP,Male,408416,43
ESP,Male,408500,44
ESP,Male,407639,45
ESP,Male,404784,46
ESP,Male,400138,47
ESP,Male,394139,48
ESP,Male,386816,49
ESP,Male,215932,5
ESP,Male,377917,50
ESP,Male,370484,51
ESP,Male,365959,52
ESP,Male,363038,53
ESP,Male,359055,54
ESP,Male,354641,55
ESP,Male,348709,56
ESP,Male,340484,57
ESP,Male,330617,58
ESP,Male,320855,59
ESP,Male,224478,6
ESP,Male,311235,60
ESP,Male,300350,61
ESP,Male,287803,62
ESP,Male,274391,63
ESP,Male,260977,64
ESP,Male,246982,65
ESP,Male,235778,66
ESP,Male,229000,67
ESP,Male,224994,68
ESP,Male,220552,69
ESP,Male,232589,7
ESP,Male,216417,70
ESP,Male,210803,71
ESP,Male,202530,72
ESP,Male,192523,73
ESP,Male,183041,74
ESP,Male,173815,75
ESP,Male,164156,76
ESP,Male,154004,77
ESP,Male,143654,78
ESP,Male,133222,79
ESP,Male,239982,8
ESP,Male,122401,80
ESP,Male,113226,81
ESP,Male,106635,82
ESP,Male,101607,83
ESP,Male,96455,84
ESP,Male,91838,85
ESP,Male,85388,86
ESP,Male,75858,87
ESP,Male,64525,88
ESP,Male,52771,89
ESP,Male,247007,9
ESP,Male,42957,90
ESP,Male,36389,91
ESP,Male,28864,92
ESP,Male,20329,93
ESP,Male,14333,94
ESP,Male,11617,95
ESP,Male,9387,96
ESP,Male,6733,97
ESP,Male,3655,98
ESP,Male,1951,99
LKA,Male,157184,0
LKA,Male,156605,1
LKA,Male,173804,10
LKA,Male,663,100
LKA,Male,175027,11
LKA,Male,174694,12
LKA,Male,173217,13
LKA,Male,171574,14
LKA,Male,169688,15
LKA,Male,167261,16
LKA,Male,164280,17
LKA,Male,160919,18
LKA,Male,157348,19
LKA,Male,156853,2
LKA,Male,153520,20
LKA,Male,150050,21
LKA,Male,147257,22
LKA,Male,144909,23
LKA,Male,142611,24
LKA,Male,140634,25
LKA,Male,138217,26
LKA,Male,135003,27
LKA,Male,131497,28
LKA,Male,128377,29
LKA,Male,157789,3
LKA,Male,125288,30
LKA,Male,123930,31
LKA,Male,125144,32
LKA,Male,128067,33
LKA,Male,130808,34
LKA,Male,133528,35
LKA,Male,136380,36
LKA,Male,139179,37
LKA,Male,141747,38
LKA,Male,144367,39
LKA,Male,157919,4
LKA,Male,147311,40
LKA,Male,148126,41
LKA,Male,145724,42
LKA,Male,141287,43
LKA,Male,136955,44
LKA,Male,132144,45
LKA,Male,128693,46
LKA,Male,127684,47
LKA,Male,128179,48
LKA,Male,128164,49
LKA,Male,160813,5
LKA,Male,128050,50
LKA,Male,127428,51
LKA,Male,125896,52
LKA,Male,123733,53
LKA,Male,121612,54
LKA,Male,119389,55
LKA,Male,117004,56
LKA,Male,114494,57
LKA,Male,111821,58
LKA,Male,108994,59
LKA,Male,163713,6
LKA,Male,106108,60
LKA,Male,102724,61
LKA,Male,98656,62
LKA,Male,94162,63
LKA,Male,89557,64
LKA,Male,84622,65
LKA,Male,80405,66
LKA,Male,77412,67
LKA,Male,75089,68
LKA,Male,72558,69
LKA,Male,166507,7
LKA,Male,70213,70
LKA,Male,66572,71
LKA,Male,60877,72
LKA,Male,53937,73
LKA,Male,47312,74
LKA,Male,40684,75
LKA,Male,34853,76
LKA,Male,30370,77
LKA,Male,26862,78
LKA,Male,23341,79
LKA,Male,169078,8
LKA,Male,19937,80
LKA,Male,17100,81
LKA,Male,14933,82
LKA,Male,13272,83
LKA,Male,11845,84
LKA,Male,10703,85
LKA,Male,9570,86
LKA,Male,8279,87
LKA,Male,6936,88
LKA,Male,5735,89
LKA,Male,171490,9
LKA,Male,4835,90
LKA,Male,4113,91
LKA,Male,3310,92
LKA,Male,2428,93
LKA,Male,1798,94
LKA,Male,1484,95
LKA,Male,1216,96
LKA,Male,913,97
LKA,Male,573,98
LKA,Male,355,99
SDN,Male,655783,0
SDN,Male,641571,1
SDN,Male,547274,10
SDN,Male,104,100
SDN,Male,537908,11
SDN,Male,528080,12
SDN,Male,517841,13
SDN,Male,507515,14
SDN,Male,497096,15
SDN,Male,485924,16
SDN,Male,473718,17
SDN,Male,460747,18
SDN,Male,447597,19
SDN,Male,628417,2
SDN,Male,434199,20
SDN,Male,420534,21
SDN,Male,406666,22
SDN,Male,392621,23
SDN,Male,378582,24
SDN,Male,364784,25
SDN,Male,350354,26
SDN,Male,334962,27
SDN,Male,319203,28
SDN,Male,303827,29
SDN,Male,616199,3
SDN,Male,288475,30
SDN,Male,275181,31
SDN,Male,264966,32
SDN,Male,256861,33
SDN,Male,248907,34
SDN,Male,241537,35
SDN,Male,233941,36
SDN,Male,225530,37
SDN,Male,216753,38
SDN,Male,208601,39
SDN,Male,605821,4
SDN,Male,200823,40
SDN,Male,193637,41
SDN,Male,187234,42
SDN,Male,181412,43
SDN,Male,175708,44
SDN,Male,170130,45
SDN,Male,164844,46
SDN,Male,159861,47
SDN,Male,155055,48
SDN,Male,150366,49
SDN,Male,595142,5
SDN,Male,145893,50
SDN,Male,140869,51
SDN,Male,134933,52
SDN,Male,128448,53
SDN,Male,122137,54
SDN,Male,115854,55
SDN,Male,109897,56
SDN,Male,104490,57
SDN,Male,99482,58
SDN,Male,94478,59
SDN,Male,584971,6
SDN,Male,89525,60
SDN,Male,84823,61
SDN,Male,80422,62
SDN,Male,76245,63
SDN,Male,72178,64
SDN,Male,68260,65
SDN,Male,64298,66
SDN,Male,60190,67
SDN,Male,56025,68
SDN,Male,52006,69
SDN,Male,575192,7
SDN,Male,48108,70
SDN,Male,44302,71
SDN,Male,40600,72
SDN,Male,37016,73
SDN,Male,33552,74
SDN,Male,30213,75
SDN,Male,27059,76
SDN,Male,24124,77
SDN,Male,21389,78
SDN,Male,18803,79
SDN,Male,565690,8
SDN,Male,16375,80
SDN,Male,14136,81
SDN,Male,12099,82
SDN,Male,10253,83
SDN,Male,8565,84
SDN,Male,7025,85
SDN,Male,5694,86
SDN,Male,4591,87
SDN,Male,3681,88
SDN,Male,2825,89
SDN,Male,556404,9
SDN,Male,2184,90
SDN,Male,1750,91
SDN,Male,1325,92
SDN,Male,902,93
SDN,Male,614,94
SDN,Male,486,95
SDN,Male,386,96
SDN,Male,275,97
SDN,Male,153,98
SDN,Male,76,99
SUR,Male,5062,0
SUR,Male,5103,1
SUR,Male,5107,10
SUR,Male,6,100
SUR,Male,5092,11
SUR,Male,5085,12
SUR,Male,5081,13
SUR,Male,5075,14
SUR,Male,5065,15
SUR,Male,5059,16
SUR,Male,5060,17
SUR,Male,5063,18
SUR,Male,5062,19
SUR,Male,5133,2
SUR,Male,5058,20
SUR,Male,5042,21
SUR,Male,5006,22
SUR,Male,4956,23
SUR,Male,4903,24
SUR,Male,4847,25
SUR,Male,4782,26
SUR,Male,4711,27
SUR,Male,4633,28
SUR,Male,4552,29
SUR,Male,5153,3
SUR,Male,4467,30
SUR,Male,4380,31
SUR,Male,4294,32
SUR,Male,4207,33
SUR,Male,4123,34
SUR,Male,4047,35
SUR,Male,3959,36
SUR,Male,3852,37
SUR,Male,3737,38
SUR,Male,3627,39
SUR,Male,5183,4
SUR,Male,3508,40
SUR,Male,3452,41
SUR,Male,3492,42
SUR,Male,3589,43
SUR,Male,3680,44
SUR,Male,3785,45
SUR,Male,3829,46
SUR,Male,3770,47
SUR,Male,3647,48
SUR,Male,3530,49
SUR,Male,5178,5
SUR,Male,3395,50
SUR,Male,3308,51
SUR,Male,3306,52
SUR,Male,3348,53
SUR,Male,3370,54
SUR,Male,3395,55
SUR,Male,3341,56
SUR,Male,3162,57
SUR,Male,2905,58
SUR,Male,2658,59
SUR,Male,5169,6
SUR,Male,2403,60
SUR,Male,2178,61
SUR,Male,2010,62
SUR,Male,1882,63
SUR,Male,1744,64
SUR,Male,1604,65
SUR,Male,1480,66
SUR,Male,1374,67
SUR,Male,1281,68
SUR,Male,1195,69
SUR,Male,5157,7
SUR,Male,1119,70
SUR,Male,1038,71
SUR,Male,946,72
SUR,Male,849,73
SUR,Male,759,74
SUR,Male,672,75
SUR,Male,600,76
SUR,Male,548,77
SUR,Male,510,78
SUR,Male,473,79
SUR,Male,5143,8
SUR,Male,441,80
SUR,Male,406,81
SUR,Male,361,82
SUR,Male,311,83
SUR,Male,267,84
SUR,Male,225,85
SUR,Male,188,86
SUR,Male,157,87
SUR,Male,131,88
SUR,Male,105,89
SUR,Male,5126,9
SUR,Male,84,90
SUR,Male,69,91
SUR,Male,54,92
SUR,Male,37,93
SUR,Male,26,94
SUR,Male,21,95
SUR,Male,17,96
SUR,Male,12,97
SUR,Male,7,98
SUR,Male,4,99
SWZ,Male,18894,0
SWZ,Male,18740,1
SWZ,Male,16850,10
SWZ,Male,1,100
SWZ,Male,16581,11
SWZ,Male,16262,12
SWZ,Male,15919,13
SWZ,Male,15585,14
SWZ,Male,15248,15
SWZ,Male,14986,16
SWZ,Male,14840,17
SWZ,Male,14774,18
SWZ,Male,14697,19
SWZ,Male,18570,2
SWZ,Male,14613,20
SWZ,Male,14562,21
SWZ,Male,14549,22
SWZ,Male,14552,23
SWZ,Male,14534,24
SWZ,Male,14496,25
SWZ,Male,14400,26
SWZ,Male,14221,27
SWZ,Male,13968,28
SWZ,Male,13688,29
SWZ,Male,18384,3
SWZ,Male,13392,30
SWZ,Male,12956,31
SWZ,Male,12328,32
SWZ,Male,11571,33
SWZ,Male,10809,34
SWZ,Male,10030,35
SWZ,Male,9260,36
SWZ,Male,8526,37
SWZ,Male,7828,38
SWZ,Male,7131,39
SWZ,Male,18136,4
SWZ,Male,6434,40
SWZ,Male,5839,41
SWZ,Male,5392,42
SWZ,Male,5052,43
SWZ,Male,4730,44
SWZ,Male,4437,45
SWZ,Male,4179,46
SWZ,Male,3950,47
SWZ,Male,3746,48
SWZ,Male,3571,49
SWZ,Male,17958,5
SWZ,Male,3426,50
SWZ,Male,3275,51
SWZ,Male,3100,52
SWZ,Male,2915,53
SWZ,Male,2748,54
SWZ,Male,2592,55
SWZ,Male,2452,56
SWZ,Male,2336,57
SWZ,Male,2236,58
SWZ,Male,2140,59
SWZ,Male,17762,6
SWZ,Male,2050,60
SWZ,Male,1962,61
SWZ,Male,1871,62
SWZ,Male,1780,63
SWZ,Male,1693,64
SWZ,Male,1610,65
SWZ,Male,1527,66
SWZ,Male,1444,67
SWZ,Male,1362,68
SWZ,Male,1281,69
SWZ,Male,17548,7
SWZ,Male,1203,70
SWZ,Male,1121,71
SWZ,Male,1031,72
SWZ,Male,937,73
SWZ,Male,845,74
SWZ,Male,755,75
SWZ,Male,673,76
SWZ,Male,602,77
SWZ,Male,539,78
SWZ,Male,479,79
SWZ,Male,17319,8
SWZ,Male,423,80
SWZ,Male,367,81
SWZ,Male,312,82
SWZ,Male,257,83
SWZ,Male,207,84
SWZ,Male,161,85
SWZ,Male,122,86
SWZ,Male,94,87
SWZ,Male,74,88
SWZ,Male,55,89
SWZ,Male,17083,9
SWZ,Male,41,90
SWZ,Male,32,91
SWZ,Male,23,92
SWZ,Male,15,93
SWZ,Male,10,94
SWZ,Male,8,95
SWZ,Male,6,96
SWZ,Male,4,97
SWZ,Male,2,98
SWZ,Male,1,99
SWE,Male,65455,0
SWE,Male,64078,1
SWE,Male,61151,10
SWE,Male,422,100
SWE,Male,60791,11
SWE,Male,59722,12
SWE,Male,58234,13
SWE,Male,56957,14
SWE,Male,55893,15
SWE,Male,54893,16
SWE,Male,53988,17
SWE,Male,53334,18
SWE,Male,52720,19
SWE,Male,62998,2
SWE,Male,51787,20
SWE,Male,52815,21
SWE,Male,56786,22
SWE,Male,62488,23
SWE,Male,67891,24
SWE,Male,73602,25
SWE,Male,77219,26
SWE,Male,77406,27
SWE,Male,75333,28
SWE,Male,73558,29
SWE,Male,62172,3
SWE,Male,71631,30
SWE,Male,69798,31
SWE,Male,68460,32
SWE,Male,67435,33
SWE,Male,66160,34
SWE,Male,64770,35
SWE,Male,63599,36
SWE,Male,62768,37
SWE,Male,62227,38
SWE,Male,61740,39
SWE,Male,60368,4
SWE,Male,61277,40
SWE,Male,61301,41
SWE,Male,61995,42
SWE,Male,63128,43
SWE,Male,64229,44
SWE,Male,65321,45
SWE,Male,66396,46
SWE,Male,67377,47
SWE,Male,68216,48
SWE,Male,69018,49
SWE,Male,60607,5
SWE,Male,69858,50
SWE,Male,69974,51
SWE,Male,69028,52
SWE,Male,67378,53
SWE,Male,65723,54
SWE,Male,63927,55
SWE,Male,62314,56
SWE,Male,61118,57
SWE,Male,60189,58
SWE,Male,59193,59
SWE,Male,60807,6
SWE,Male,58260,60
SWE,Male,57219,61
SWE,Male,55970,62
SWE,Male,54668,63
SWE,Male,53370,64
SWE,Male,51830,65
SWE,Male,51292,66
SWE,Male,52303,67
SWE,Male,54173,68
SWE,Male,55766,69
SWE,Male,60944,7
SWE,Male,57434,70
SWE,Male,57738,71
SWE,Male,55887,72
SWE,Male,52581,73
SWE,Male,49387,74
SWE,Male,46082,75
SWE,Male,42612,76
SWE,Male,39136,77
SWE,Male,35673,78
SWE,Male,32065,79
SWE,Male,60993,8
SWE,Male,28319,80
SWE,Male,25013,81
SWE,Male,22412,82
SWE,Male,20307,83
SWE,Male,18222,84
SWE,Male,16250,85
SWE,Male,14381,86
SWE,Male,12563,87
SWE,Male,10828,88
SWE,Male,9138,89
SWE,Male,61035,9
SWE,Male,7868,90
SWE,Male,6794,91
SWE,Male,5481,92
SWE,Male,3946,93
SWE,Male,2870,94
SWE,Male,2408,95
SWE,Male,1972,96
SWE,Male,1427,97
SWE,Male,773,98
SWE,Male,383,99
CHE,Male,46625,0
CHE,Male,46682,1
CHE,Male,42183,10
CHE,Male,303,100
CHE,Male,41799,11
CHE,Male,41657,12
CHE,Male,41724,13
CHE,Male,41868,14
CHE,Male,42087,15
CHE,Male,42578,16
CHE,Male,43416,17
CHE,Male,44512,18
CHE,Male,45667,19
CHE,Male,46541,2
CHE,Male,46875,20
CHE,Male,48214,21
CHE,Male,49688,22
CHE,Male,51232,23
CHE,Male,52789,24
CHE,Male,54377,25
CHE,Male,55759,26
CHE,Male,56813,27
CHE,Male,57630,28
CHE,Male,58386,29
CHE,Male,46234,3
CHE,Male,58996,30
CHE,Male,59664,31
CHE,Male,60493,32
CHE,Male,61346,33
CHE,Male,62099,34
CHE,Male,62916,35
CHE,Male,63015,36
CHE,Male,62040,37
CHE,Male,60423,38
CHE,Male,58942,39
CHE,Male,45607,4
CHE,Male,57429,40
CHE,Male,56477,41
CHE,Male,56458,42
CHE,Male,57107,43
CHE,Male,57643,44
CHE,Male,58050,45
CHE,Male,59113,46
CHE,Male,61088,47
CHE,Male,63565,48
CHE,Male,65909,49
CHE,Male,45086,5
CHE,Male,68291,50
CHE,Male,69797,51
CHE,Male,69921,52
CHE,Male,69060,53
CHE,Male,68176,54
CHE,Male,67147,55
CHE,Male,65718,56
CHE,Male,63881,57
CHE,Male,61739,58
CHE,Male,59468,59
CHE,Male,44509,6
CHE,Male,57113,60
CHE,Male,54667,61
CHE,Male,52174,62
CHE,Male,49714,63
CHE,Male,47210,64
CHE,Male,44528,65
CHE,Male,42673,66
CHE,Male,42089,67
CHE,Male,42276,68
CHE,Male,42341,69
CHE,Male,43907,7
CHE,Male,42524,70
CHE,Male,42021,71
CHE,Male,40361,72
CHE,Male,37945,73
CHE,Male,35668,74
CHE,Male,33379,75
CHE,Male,31094,76
CHE,Male,28920,77
CHE,Male,26827,78
CHE,Male,24664,79
CHE,Male,43312,8
CHE,Male,22448,80
CHE,Male,20409,81
CHE,Male,18642,82
CHE,Male,17065,83
CHE,Male,15520,84
CHE,Male,14061,85
CHE,Male,12555,86
CHE,Male,10926,87
CHE,Male,9258,88
CHE,Male,7546,89
CHE,Male,42734,9
CHE,Male,6158,90
CHE,Male,5204,91
CHE,Male,4119,92
CHE,Male,2898,93
CHE,Male,2055,94
CHE,Male,1688,95
CHE,Male,1368,96
CHE,Male,983,97
CHE,Male,532,98
CHE,Male,265,99
SYR,Male,173908,0
SYR,Male,180299,1
SYR,Male,244848,10
SYR,Male,31,100
SYR,Male,248011,11
SYR,Male,248542,12
SYR,Male,247014,13
SYR,Male,244654,14
SYR,Male,241192,15
SYR,Male,236922,16
SYR,Male,232106,17
SYR,Male,226537,18
SYR,Male,220316,19
SYR,Male,187208,2
SYR,Male,214108,20
SYR,Male,205037,21
SYR,Male,191903,22
SYR,Male,176457,23
SYR,Male,161405,24
SYR,Male,145913,25
SYR,Male,134031,26
SYR,Male,127955,27
SYR,Male,125816,28
SYR,Male,123356,29
SYR,Male,194458,3
SYR,Male,121198,30
SYR,Male,119643,31
SYR,Male,118338,32
SYR,Male,117202,33
SYR,Male,116580,34
SYR,Male,116488,35
SYR,Male,115377,36
SYR,Male,112536,37
SYR,Male,108558,38
SYR,Male,104831,39
SYR,Male,205576,4
SYR,Male,101170,40
SYR,Male,97353,41
SYR,Male,93439,42
SYR,Male,89521,43
SYR,Male,85583,44
SYR,Male,81570,45
SYR,Male,78193,46
SYR,Male,75785,47
SYR,Male,74043,48
SYR,Male,72266,49
SYR,Male,213379,5
SYR,Male,70521,50
SYR,Male,68954,51
SYR,Male,67547,52
SYR,Male,66208,53
SYR,Male,64924,54
SYR,Male,63764,55
SYR,Male,62088,56
SYR,Male,59598,57
SYR,Male,56586,58
SYR,Male,53612,59
SYR,Male,220845,6
SYR,Male,50524,60
SYR,Male,47700,61
SYR,Male,45372,62
SYR,Male,43331,63
SYR,Male,41212,64
SYR,Male,39177,65
SYR,Male,36753,66
SYR,Male,33699,67
SYR,Male,30298,68
SYR,Male,27042,69
SYR,Male,227801,7
SYR,Male,23791,70
SYR,Male,21059,71
SYR,Male,19138,72
SYR,Male,17773,73
SYR,Male,16416,74
SYR,Male,15173,75
SYR,Male,13953,76
SYR,Male,12654,77
SYR,Male,11339,78
SYR,Male,10166,79
SYR,Male,234071,8
SYR,Male,9097,80
SYR,Male,8113,81
SYR,Male,7220,82
SYR,Male,6404,83
SYR,Male,5652,84
SYR,Male,4975,85
SYR,Male,4304,86
SYR,Male,3605,87
SYR,Male,2912,88
SYR,Male,2206,89
SYR,Male,239728,9
SYR,Male,1638,90
SYR,Male,1305,91
SYR,Male,979,92
SYR,Male,652,93
SYR,Male,418,94
SYR,Male,313,95
SYR,Male,246,96
SYR,Male,170,97
SYR,Male,85,98
SYR,Male,34,99
TJK,Male,121800,0
TJK,Male,123833,1
TJK,Male,105952,10
TJK,Male,28,100
TJK,Male,102103,11
TJK,Male,98035,12
TJK,Male,93983,13
TJK,Male,89989,14
TJK,Male,85828,15
TJK,Male,83213,16
TJK,Male,82931,17
TJK,Male,84158,18
TJK,Male,85309,19
TJK,Male,124738,2
TJK,Male,86737,20
TJK,Male,87539,21
TJK,Male,87118,22
TJK,Male,85921,23
TJK,Male,84889,24
TJK,Male,83710,25
TJK,Male,82869,26
TJK,Male,82661,27
TJK,Male,82716,28
TJK,Male,82513,29
TJK,Male,124635,3
TJK,Male,82328,30
TJK,Male,80956,31
TJK,Male,77798,32
TJK,Male,73491,33
TJK,Male,69294,34
TJK,Male,64983,35
TJK,Male,61056,36
TJK,Male,57899,37
TJK,Male,55293,38
TJK,Male,52589,39
TJK,Male,123488,4
TJK,Male,49865,40
TJK,Male,47598,41
TJK,Male,45947,42
TJK,Male,44731,43
TJK,Male,43606,44
TJK,Male,42625,45
TJK,Male,41645,46
TJK,Male,40554,47
TJK,Male,39406,48
TJK,Male,38354,49
TJK,Male,121668,5
TJK,Male,37343,50
TJK,Male,36368,51
TJK,Male,35434,52
TJK,Male,34506,53
TJK,Male,33559,54
TJK,Male,32614,55
TJK,Male,31501,56
TJK,Male,30141,57
